FACILITY ID,WDID,FACILITY NAME,PROGRAM CATEGORY,Reclassification,COMMUNITY TYPE,FEDERAL FACILITY,GW ASSESSMENT,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT
259165,#N/A,IEUA Regional Plant No. 1,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259166,#N/A,IEUA Regional Plant No. 2,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
742794,#N/A,IEUA Regional Plant No. 4,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259169,#N/A,IEUA Regional Plant No. 5,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
237396,#N/A,IRWD Los Alisos WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
232297,#N/A,Imperial City WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
232656,#N/A,Ironhouse WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
236019,#N/A,"La Salina WWTP, Oceanside Ocean Outfall",NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
236292,#N/A,Lake Wildwood WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
236236,#N/A,Lake of the Pines WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
236598,#N/A,Las Gallinas WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
236649,#N/A,Latham WWP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
238365,#N/A,Lincoln City WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
237060,#N/A,Linda Cnty Water District WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
214647,#N/A,Live Oak City WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
237295,#N/A,Loleta WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
237315,#N/A,Lompoc City Regional Wastewater Reclamation Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
238562,#N/A,Long Beach WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
758391,#N/A,Los Alisos WD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
235738,#N/A,Los Angeles-Glendale WWRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
238646,#N/A,Los Coyotes WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
242162,#N/A,Malibu Mesa WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259220,#N/A,Margaret H Chandler WWRF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
239497,#N/A,Marin CSD 5 - Tiburon WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
239498,#N/A,Marin CSD 5 Paradise Cove WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
273207,#N/A,Mariposa WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256695,#N/A,Martinez Refining Company WWTP,NPDESWW,NR,n/a,FALSE,No,No,No,No
240093,#N/A,McKinleyville WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
240307,#N/A,Mendocino City CSD,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
240318,#N/A,Mendocino County WWD#2-Anchor Bay,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
214652,#N/A,Merced WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259156,#N/A,Michelson WWRF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
240791,#N/A,Millbrae WPCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
240864,#N/A,Mineral WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241288,#N/A,Montecito SD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241740,#N/A,Monterey One Water Regional WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
243377,#N/A,Moorpark WRF - WRR,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241800,#N/A,Mount Shasta WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241598,#N/A,Mountain House WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241815,#N/A,Mt. View Sanitary District WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
243858,#N/A,Napa Sanitation District WWTP (Soscol Water Recycling Facility),NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
244141,#N/A,Nevada City WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
658148,#N/A,Newhall Ranch WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
244348,#N/A,Niland SD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
244506,#N/A,North City WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
244566,#N/A,North San Mateo County Sanitation District WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
266439,#N/A,Northwest WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
244705,#N/A,Novato and Ignacio WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
758392,#N/A,OCSD Plant 1,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259158,#N/A,OCSD Plant 2,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256056,#N/A,Occidental CSD,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
246616,#N/A,Ojai Valley WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
245949,#N/A,Olivehurst WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
246217,#N/A,Oro Loma/Castro Valley SD WPCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
246946,#N/A,Oxnard WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
247457,#N/A,Palo Alto Regional WQCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
247750,#N/A,Paso Robles WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248087,#N/A,Petaluma Ellis Creek Water Recycling Facility (NPDES Permit),NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248519,#N/A,Pismo Beach WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248587,#N/A,Placer Cnty SMD No 3,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248706,#N/A,Pleasant Grove WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248796,#N/A,Point Loma WWTP & Ocean Outfall,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
250700,#N/A,Pomona Water Reclamation Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248886,#N/A,Port Costa WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
248936,#N/A,Portola WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
251473,#N/A,Ragged Point Inn Motel,NPDESWW,RT,TRANSIENT,FALSE,No,Yes,No,No
247351,#N/A,Ray Stoyer Water Recycling Facility,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
269042,#N/A,Raymond A. Boege Alvarado WWTP (Union SD),NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
202473,#N/A,Raytheon Groundwater Treatment System,NPDESWW,NR,n/a,FALSE,No,No,No,No
252119,#N/A,Red Bluff WW Reclamation Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
252211,#N/A,Redway POTW,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259149,#N/A,Rialto WWRF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
252657,#N/A,Richmond WPCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
252750,#N/A,Rio Dell City WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259150,#N/A,Riverside City WWRF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
253174,#N/A,Rodeo Sanitary District WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
858910,#N/A,Royal Palms Public Restroom,NPDESWW,DU,COMMUNITY,FALSE,No,No,No,No
255139,#N/A,SAM WWTP (Sewer Authority Mid-Coastside Wastewater Treatment Plant),NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256039,#N/A,SCRWA WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256061,#N/A,SCWA Russian River CSD,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256498,#N/A,SF - OCEANSIDE Water Pollution Control Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256507,#N/A,SF Airport Mel Leong TP-Sanitary Waste,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256499,#N/A,"SF-SE Water Pollution Control Plant, N-Point & Bayside",NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257518,#N/A,SMWD - Chiquita WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257520,#N/A,SMWD Oso Creek WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241540,#N/A,SOCWA - 3A Treatment Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257850,#N/A,SOCWA - Coastal TP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
241053,#N/A,SOCWA - Regional TP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255833,#N/A,SVCW WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255165,#N/A,Samoa Pacific WWTP (Samoa Town Site),NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255180,#N/A,San Andreas SD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
260156,#N/A,San Jose Creek Water Reclamation Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255333,#N/A,San Jose/Santa Clara WPCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255337,#N/A,San Juan Bautista WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255368,#N/A,San Leandro WPCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
879361,#N/A,"San Leandro, City of",NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255380,#N/A,San Luis Obispo WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255392,#N/A,San Luis Rey Water Reclamation Facility,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255420,#N/A,San Mateo WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255462,#N/A,San Simeon WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255632,#N/A,Santa Cruz WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255703,#N/A,Santa Rosa Laguna Subregional Water Reclamation Facility,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
260494,#N/A,Saugus Water Reclamation Plant,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255802,#N/A,Sausalito Marin City STP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
807206,#N/A,Scotia Community Services District,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
784780,#N/A,Scotia Town - City,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256011,#N/A,Scotts Valley WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256217,#N/A,Seeley CWD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
255788,#N/A,Sewerage Agency of Southern Marin (SASM) WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
246251,#N/A,Sewerage Commission Oroville Region WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256627,#N/A,Shasta Lake WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
256749,#N/A,Shelter Cove POTW,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
261253,#N/A,Simi Valley WQCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257754,#N/A,Sonoma Valley County SD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257764,#N/A,Sonora Regional WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257821,#N/A,South Bay International WTP,NPDESWW,Federal: Residential or mixed,COMMUNITY,TRUE,No,Yes,No,No
257831,#N/A,South Bay WRP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
254881,#N/A,South San Francisco-San Bruno WQCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
257887,#N/A,South San Luis Obispo SD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
258386,#N/A,St. Helena City WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
273191,#N/A,Stallion Springs WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
258676,#N/A,Stillwater WWTF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
258739,#N/A,Stockton Regional WW Control Facility,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259377,#N/A,Summerland SD WWTP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259507,#N/A,Sunnyvale WPCP,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259689,#N/A,Susanville CSD,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
266940,#N/A,Tapia WRF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
259216,#N/A,Temescal Valley WD WWRF,NPDESWW,i,COMMUNITY,FALSE,No,Yes,No,No
